,1y ahead,2y ahead,3y ahead,4y ahead
2011-09-06,11.41811088295688,11.120684462696783,10.317590691307323,10.0
2011-09-08,11.0,11.0,10.312114989733061,10.0
2011-09-09,11.0,11.0,10.309377138945928,10.0
2011-09-12,11.0,10.825290896646132,10.225872689938399,10.0
2011-09-13,11.0,10.82460643394935,10.22381930184805,10.0
2011-09-14,10.823921971252567,10.926078028747433,10.295687885010267,10.0
2011-09-15,10.646475017111566,10.853524982888432,10.292950034223136,10.0
2011-09-16,10.822553045859001,10.842272416153321,10.255386721423683,10.0
2011-09-19,10.640999315537304,10.859000684462696,10.281998631074606,10.0
2011-09-20,10.639630390143738,10.860369609856264,10.279260780287474,10.0
2011-09-21,10.732313483915128,10.897686516084875,10.276522929500342,10.0
2011-09-22,10.731300479123888,10.898699520876113,10.27378507871321,9.818446269678303
2011-09-23,10.817761806981519,10.932238193018481,10.271047227926077,9.817761806981519
2011-09-26,10.727248459958933,10.902751540041068,10.262833675564682,10.0
2011-09-27,10.726235455167695,10.903764544832306,10.26009582477755,10.0
2011-09-28,10.725222450376457,10.904777549623546,10.257357973990418,10.0
2011-09-29,10.627310061601642,10.872689938398356,10.254620123203285,10.0
2011-09-30,10.625941136208077,10.874058863791923,10.251882272416154,9.812970568104038
2011-10-03,10.621834360027378,10.878165639972622,10.243668720054757,9.81091718001369
2011-10-04,10.620465434633813,10.879534565366189,10.240930869267626,9.810232717316907
2011-10-05,10.619096509240247,10.880903490759755,10.238193018480494,9.809548254620124
2011-10-06,10.61772758384668,10.88227241615332,10.235455167693361,9.908254620123204
2011-10-07,10.616358658453114,10.5,10.116358658453114,9.616358658453114
2011-10-10,10.612251882272416,10.887748117727584,10.224503764544831,10.0
2011-10-11,10.61088295687885,10.88911704312115,10.2217659137577,10.0
2011-10-13,10.608145106091717,10.499999999999998,10.108145106091717,9.80407255304586
2011-10-14,10.606776180698152,10.5,10.106776180698152,9.803388090349076
2011-10-17,10.602669404517455,10.5,10.102669404517453,10.0
2011-10-18,10.601300479123887,10.5,10.101300479123887,10.0
2011-10-19,10.599931553730322,10.5,10.099931553730322,10.0
2011-10-20,10.598562628336756,10.5,10.098562628336754,10.0
2011-10-21,10.597193702943189,10.5,10.097193702943189,10.0
2011-10-24,10.593086926762492,10.5,10.093086926762492,9.796543463381246
2011-10-25,10.591718001368925,10.5,10.091718001368925,9.795859000684462
2011-10-26,10.59034907597536,10.5,10.090349075975361,9.59034907597536
2011-10-27,10.588980150581794,10.5,10.088980150581792,9.588980150581794
2011-10-28,10.587611225188228,10.500000000000002,10.087611225188228,9.587611225188226
2011-10-31,10.58350444900753,10.5,10.08350444900753,9.58350444900753
2011-11-01,10.582135523613962,10.5,10.082135523613964,9.791067761806982
2011-11-03,10.57939767282683,10.5,10.07939767282683,10.0
2011-11-04,10.578028747433265,10.500000000000002,10.078028747433265,10.0
2011-11-07,10.573921971252567,10.5,10.073921971252567,10.0
2011-11-08,10.572553045859,10.5,10.072553045859001,10.0
2011-11-09,10.571184120465434,10.499999999999998,10.071184120465434,10.0
2011-11-10,10.569815195071868,10.5,10.06981519507187,10.0
2011-11-11,10.136892539356605,10.431553730321697,10.068446269678303,10.0
2011-11-14,10.128678986995208,10.435660506502396,10.064339493497604,10.0
2011-11-16,10.123203285420944,10.438398357289529,10.061601642710471,10.0
2011-11-17,10.120465434633813,10.439767282683093,10.060232717316907,10.0
2011-11-18,10.11772758384668,10.44113620807666,10.05886379192334,10.0
2011-11-21,10.109514031485283,10.445242984257359,10.054757015742641,10.0
2011-11-22,10.106776180698153,10.446611909650922,10.053388090349078,10.0
2011-11-23,10.104038329911019,10.44798083504449,10.052019164955508,9.999999999999998
2011-11-24,10.101300479123887,10.449349760438057,10.050650239561943,10.0
2011-11-25,10.098562628336754,10.450718685831623,10.049281314168377,10.0
2011-11-28,10.09034907597536,10.45482546201232,10.04517453798768,10.0
2011-11-29,10.087611225188228,10.456194387405885,10.043805612594113,10.0
2011-11-30,9.975058179329228,10.44737850787132,10.042436687200547,10.0
2011-12-01,,10.438398357289529,10.04106776180698,10.0
2011-12-02,,10.440451745379876,10.039698836413415,10.0
2011-12-05,,10.428815879534564,10.035592060232718,10.0
2011-12-06,,10.431553730321696,10.03422313483915,10.0
2011-12-07,,10.434291581108829,10.032854209445587,10.0
2011-12-08,,10.437029431895962,10.03148528405202,10.0
2011-12-09,,10.439767282683093,10.030116358658454,10.0
2011-12-12,,10.44798083504449,10.026009582477755,10.0
2011-12-13,,10.450718685831623,10.02464065708419,10.0
2011-12-14,,10.453456536618754,10.023271731690624,10.0
2011-12-15,,10.456194387405887,10.021902806297057,10.0
2011-12-16,,10.45893223819302,10.020533880903491,10.0
2011-12-19,,10.467145790554413,10.016427104722792,10.0
2011-12-20,,10.469883641341546,10.015058179329227,10.0
2011-12-21,,10.47262149212868,10.01368925393566,10.0
2011-12-22,,10.358316221765914,10.00936344969199,10.0
2011-12-23,,10.478097193702943,10.01095140314853,10.0
2011-12-26,,10.239733059548255,10.003422313483915,10.0
2011-12-27,,10.489048596851472,10.005475701574264,10.0
2011-12-28,,10.372772073921972,10.00312114989733,10.0
2011-12-29,,10.375181382614649,10.002080766598219,9.999999999999998
2011-12-30,,10.377590691307326,10.001040383299111,10.0
2012-01-02,9.502566735112936,10.24914442162902,10.0,9.998288843258043
2012-01-03,9.504620123203285,10.248459958932239,10.0,9.996919917864476
2012-01-04,9.506673511293634,10.247775496235455,10.0,9.99555099247091
2012-01-05,9.508726899383984,10.247091033538672,10.0,9.994182067077345
2012-01-06,9.510780287474333,10.246406570841888,10.0,9.99281314168378
2012-01-09,9.51694045174538,10.244353182751539,10.0,9.988706365503079
2012-01-10,9.51899383983573,10.243668720054757,10.0,9.987337440109513
2012-01-11,9.52104722792608,10.242984257357973,10.0,9.985968514715948
2012-01-12,9.527104722792608,10.368295687885011,10.0,9.984599589322382
2012-01-13,9.525154004106776,10.24161533196441,9.991615331964407,9.741615331964407
2012-01-16,9.531314168377824,10.239561943874058,10.0,9.979123887748118
2012-01-17,9.657583846680357,10.238877481177274,10.0,9.977754962354553
2012-01-18,9.53542094455852,10.238193018480493,10.0,9.976386036960987
2012-01-19,9.537474332648872,10.237508555783709,10.0,9.97501711156742
2012-01-20,9.539527720739219,10.236824093086927,10.0,9.973648186173854
2012-01-23,9.545687885010267,10.234770704996578,10.0,9.969541409993155
2012-01-24,9.547741273100616,10.234086242299796,10.0,9.968172484599588
2012-01-25,9.549794661190965,10.233401779603012,10.0,9.966803559206022
2012-01-26,9.569130732375086,10.465434633812457,10.0,9.982717316906228
2012-01-27,9.563244353182752,10.352689938398358,10.0,9.964065708418891
2012-01-30,9.580082135523615,10.459958932238193,9.959958932238193,9.5
2012-01-31,9.582819986310746,10.458590006844627,9.958590006844627,9.5
2012-02-01,9.606947296372347,10.685831622176591,9.97861054072553,9.72861054072553
2012-02-02,9.610369609856262,10.683778234086244,9.977926078028748,9.727926078028748
2012-02-03,9.613791923340177,10.681724845995895,9.977241615331964,9.727241615331964
2012-02-06,9.64887063655031,10.900752908966462,10.0,9.95037645448323
2012-02-07,9.601984941820671,10.449007529089664,9.974503764544833,9.724503764544831
2012-02-08,9.604722792607802,10.447638603696099,9.947638603696099,9.487433264887063
2012-02-09,9.621430527036278,10.562299794661191,9.946269678302532,9.5
2012-02-10,9.610198494182068,10.444900752908968,9.944900752908966,9.5
2012-02-13,9.618412046543463,10.440793976728267,9.94079397672827,9.485790554414784
2012-02-14,9.621149897330595,10.439425051334702,9.939425051334704,9.485462012320328
2012-02-15,9.623887748117728,10.438056125941136,9.938056125941136,9.469028062970569
2012-02-16,9.626625598904859,10.43668720054757,9.93668720054757,9.468343600273785
2012-02-17,9.629363449691994,10.435318275154003,9.935318275154003,9.467659137577003
2012-02-22,9.643052703627653,10.428473648186174,9.928473648186174,9.482833675564683
2012-02-23,9.645790554414784,10.427104722792608,9.927104722792608,9.463552361396305
2012-02-24,9.648528405201915,10.42573579739904,9.925735797399042,9.462867898699521
2012-02-27,9.656741957563312,10.421629021218344,9.921629021218344,9.460814510609172
2012-02-28,9.659479808350445,10.420260095824776,9.920260095824776,9.440992470910336
2012-02-29,9.662217659137577,10.418891170431213,9.918891170431213,9.41889117043121
2012-03-01,9.66495550992471,10.417522245037645,9.917522245037645,9.417522245037645
2012-03-02,9.66769336071184,10.416153319644078,9.91615331964408,9.41615331964408
2012-03-05,9.675906913073238,10.412046543463381,9.912046543463381,9.412046543463381
2012-03-06,9.678644763860369,10.410677618069816,9.910677618069816,9.410677618069816
2012-03-07,9.681382614647502,10.40930869267625,9.909308692676248,9.409308692676248
2012-03-08,9.480150581793293,10.407939767282684,9.907939767282683,9.407939767282683
2012-03-09,9.186858316221766,10.0,9.906570841889117,9.406570841889117
2012-03-12,9.195071868583161,10.0,9.90246406570842,9.402464065708418
2012-03-13,9.197809719370294,10.0,9.901095140314853,9.401095140314853
2012-03-14,9.000684462696782,10.0,9.899726214921287,9.399726214921287
2012-03-15,9.203285420944558,10.0,9.89835728952772,9.39835728952772
2012-03-16,9.206023271731691,9.948494182067078,9.673771389459276,9.301711156741959
2012-03-19,9.214236824093087,9.946440793976729,9.642881587953456,9.196440793976729
2012-03-20,9.245181382614648,10.047549623545518,9.587268993839835,9.0
2012-03-21,9.219712525667351,9.945071868583163,9.585215605749488,9.0
2012-03-22,9.222450376454484,9.94438740588638,9.61208076659822,9.101081451060917
2012-03-23,9.225188227241617,9.943702943189596,9.610383299110199,9.100725530458591
2012-03-26,9.23340177960301,9.941649555099247,9.605290896646132,9.099657768651609
2012-03-27,9.236139630390145,9.940965092402465,9.603593429158112,9.099301848049281
2012-03-28,9.238877481177276,9.940280629705681,9.601895961670088,9.098945927446955
2012-03-29,9.241615331964407,9.939596167008897,9.568788501026694,9.0
2012-03-30,9.244353182751539,9.938911704312115,9.566735112936344,9.0
2012-04-02,9.252566735112936,9.936858316221766,9.560574948665298,9.0
2012-04-03,9.255304585900069,9.936173853524982,9.558521560574949,9.0
2012-04-04,9.2580424366872,9.935489390828199,9.5564681724846,9.0
2012-04-05,9.260780287474333,9.934804928131417,9.55441478439425,9.0
2012-04-09,9.271731690622861,9.932067077344286,9.546201232032853,9.0
2012-04-10,9.274469541409992,9.931382614647502,9.544147843942504,9.0
2012-04-11,9.277207392197125,9.930698151950718,9.578131416837783,9.093963039014374
2012-04-12,9.279945242984258,9.930013689253936,9.576433949349761,9.093607118412047
2012-04-13,9.28268309377139,9.929329226557153,9.537987679671458,9.0
2012-04-16,9.290896646132786,9.927275838466803,9.53182751540041,9.0
2012-04-17,9.293634496919918,9.926591375770021,9.529774127310063,9.0
2012-04-18,9.29637234770705,9.925906913073238,9.527720739219713,9.0
2012-04-19,9.299110198494184,9.925222450376454,9.525667351129364,9.0
2012-04-20,9.301848049281315,9.92453798767967,9.523613963039015,9.0
2012-04-23,9.310061601642712,9.922484599589323,9.517453798767967,9.0
2012-04-24,9.312799452429843,9.92180013689254,9.515400410677618,9.0
2012-04-25,9.315537303216974,9.921115674195757,9.513347022587268,9.0
2012-04-26,9.318275154004105,9.920431211498974,9.51129363449692,9.0
2012-04-27,9.321013004791238,9.91974674880219,9.50924024640657,9.0
2012-04-30,9.329226557152635,9.91769336071184,9.503080082135524,9.0
2012-05-02,9.00205338809035,9.916324435318275,9.498973305954825,8.959835728952772
2012-05-03,9.006160164271048,9.831279945242985,9.331279945242985,8.959507186858316
2012-05-04,9.010266940451746,9.829911019849419,9.329911019849419,9.0
2012-05-07,8.9354893908282,9.66290212183436,9.32580424366872,8.958193018480493
2012-05-08,8.938911704312115,9.662217659137577,9.324435318275153,8.957864476386037
2012-05-09,8.869267624914443,9.823066392881588,9.323066392881588,8.957535934291581
2012-05-10,8.747624914442163,9.744490075290898,9.321697467488022,9.0
2012-05-11,8.628850102669404,9.660164271047229,9.320328542094455,9.0
2012-05-14,8.551334702258726,9.5,9.316221765913758,9.0
2012-05-15,8.555441478439425,9.5,9.314852840520192,9.0
2012-05-16,8.608042436687201,9.581505817932923,9.313483915126625,9.0
2012-05-17,8.612505133470226,9.581149897330596,9.31211498973306,9.0
2012-05-18,8.567761806981519,9.5,9.310746064339494,9.0
2012-05-21,8.580082135523615,9.5,9.306639288158795,9.0
2012-05-22,8.584188911704313,9.5,9.30527036276523,9.0
2012-05-23,8.58829568788501,9.5,9.303901437371664,9.0
2012-05-24,8.592402464065708,9.5,9.302532511978097,9.0
2012-05-25,8.596509240246407,9.5,9.301163586584531,9.0
2012-05-28,8.507357973990418,9.351471594798083,9.297056810403834,9.0
2012-05-29,8.563901437371664,9.38,9.224722792607803,9.0
2012-05-30,8.514202600958248,9.200636550308008,9.076522929500342,9.0
2012-05-31,8.517624914442163,9.200308008213554,9.076167008898015,9.0
2012-06-01,8.575236139630391,9.275790554414785,9.075811088295687,9.0
2012-06-04,8.531314168377824,9.143737166324435,9.0,9.0
2012-06-05,8.483401779603012,9.07438740588638,9.0,9.0
2012-06-06,8.430527036276523,9.0,9.0,9.0
2012-06-08,8.436002737850787,9.0,9.0,9.0
2012-06-11,8.30527036276523,9.0,9.0,8.946694045174539
2012-06-12,8.308692676249144,9.0,9.0,8.946365503080083
2012-06-13,8.17453798767967,9.0,9.0,9.0
2012-06-14,8.178644763860369,9.0,9.0,9.0
2012-06-15,8.182751540041068,9.0,9.0,9.0
2012-06-18,8.195071868583163,9.0,9.0,9.0
2012-06-19,8.199178644763862,9.0,9.0,9.0
2012-06-20,8.203285420944558,9.0,9.0,9.0
2012-06-21,8.207392197125257,9.0,9.0,9.0
2012-06-22,8.211498973305956,9.0,9.0,9.0
2012-06-25,8.22381930184805,9.0,9.0,9.0
2012-06-26,8.227926078028748,9.0,9.0,9.0
2012-06-27,8.232032854209447,9.0,9.0,9.0
2012-06-28,8.236139630390143,9.0,9.0,9.0
2012-06-29,8.240246406570842,9.0,9.0,9.0
2012-07-02,8.192361396303902,8.940205338809035,9.0,9.0
2012-07-03,8.196139630390144,8.94053388090349,9.0,9.0
2012-07-04,8.133983572895277,8.876796714579054,9.0,8.873203285420946
2012-07-05,8.076214921286791,8.818672142368241,9.0,8.872518822724162
2012-07-06,8.012662559890487,8.756331279945243,9.0,8.871834360027378
2012-07-09,8.020876112251882,8.760438056125942,9.0,8.739561943874058
2012-07-10,8.023613963039015,8.76180698151951,9.0,8.869096509240247
2012-07-11,8.026351813826146,8.763175906913073,9.0,8.868412046543463
2012-07-12,8.029089664613279,8.76454483230664,9.0,8.86772758384668
2012-07-13,8.03182751540041,8.765913757700204,9.0,8.734086242299794
2012-07-16,8.040041067761807,8.770020533880905,9.0,8.729979466119097
2012-07-17,8.04277891854894,8.77138945927447,9.0,8.72861054072553
2012-07-18,8.045516769336071,8.772758384668036,9.0,8.727241615331964
2012-07-19,8.048254620123203,8.774127310061601,9.0,8.725872689938399
2012-07-20,8.050992470910336,8.775496235455167,9.0,8.724503764544831
2012-07-23,8.05920602327173,8.779603011635867,9.0,8.720396988364135
2012-07-24,8.061943874058864,8.780971937029431,9.0,8.719028062970569
2012-07-25,8.064681724845997,8.782340862422998,9.0,8.717659137577002
2012-07-26,8.067419575633128,8.783709787816564,9.0,8.716290212183436
2012-07-27,8.07015742642026,8.78507871321013,9.0,8.714921286789869
2012-07-30,8.078370978781656,8.789185489390828,9.0,8.710814510609172
2012-07-31,8.08110882956879,8.790554414784394,9.0,8.709445585215606
2012-08-01,8.08384668035592,8.79192334017796,9.0,8.70807665982204
2012-08-02,8.036974674880218,8.793292265571527,9.0,8.853353867214235
2012-08-03,7.9866529774127315,8.794661190965092,9.0,8.705338809034908
2012-08-06,7.996919917864477,8.798767967145793,9.0,8.701232032854211
2012-08-07,8.000342231348391,8.800136892539356,9.0,8.699863107460644
2012-08-08,8.003764544832306,8.801505817932922,9.0,8.698494182067076
2012-08-09,8.00718685831622,8.802874743326488,9.0,8.69712525667351
2012-08-10,8.010609171800137,8.804243668720055,9.0,8.695756331279945
2012-08-13,8.020876112251882,8.808350444900753,9.0,8.691649555099247
2012-08-14,7.949965776865161,8.764052019164955,9.0,8.690280629705681
2012-08-15,8.027720739219712,8.811088295687885,9.0,8.688911704312114
2012-08-16,7.874914442162901,8.718685831622176,9.0,8.687542778918548
2012-08-17,7.959247091033539,8.769144421629022,9.0,8.843086926762492
2012-08-20,8.044832306639288,8.817932922655714,9.0,8.841033538672143
2012-08-21,7.971622176591376,8.775934291581109,9.0,8.680698151950718
2012-08-22,7.974715947980835,8.77763175906913,9.0,8.679329226557153
2012-08-23,7.977809719370295,8.779329226557152,9.0,8.677960301163587
2012-08-24,7.896817248459959,8.735112936344969,9.0,8.67659137577002
2012-08-27,7.905030800821355,8.741273100616016,9.0,8.672484599589323
2012-08-28,7.907768651608487,8.743326488706366,9.0,8.671115674195756
2012-08-29,7.910506502395619,8.745379876796713,8.920739219712527,8.629007529089664
2012-08-30,7.99946611909651,8.791211498973306,8.92041067761807,8.627967145790555
2012-08-31,8.082477754962355,8.832991101984943,9.0,8.667008898015059
2012-09-03,7.9241957563312795,8.75564681724846,9.0,8.66290212183436
2012-09-04,7.926933607118411,8.757700205338809,9.0,8.661533196440793
2012-09-05,7.9296714579055445,8.759753593429158,9.0,8.660164271047227
2012-09-06,7.932409308692677,8.761806981519507,8.91811088295688,8.620684462696783
2012-09-10,7.943360711841205,8.770020533880903,8.916796714579055,8.616522929500341
2012-09-11,8.12012320328542,8.848049281314168,9.0,8.65195071868583
2012-09-12,7.948836413415469,8.774127310061601,8.825290896646132,8.575290896646132
2012-09-13,7.951574264202601,8.77618069815195,8.824606433949349,8.574606433949349
2012-09-14,7.954312114989733,8.7782340862423,8.823921971252567,8.573921971252567
2012-09-17,7.979774127310061,8.784394250513346,8.821868583162217,8.571868583162217
2012-09-18,8.036447638603695,8.786447638603695,8.821184120465434,8.571184120465434
2012-09-19,8.038501026694044,8.788501026694044,8.820499657768652,8.570499657768652
2012-09-20,8.040554414784395,8.790554414784395,8.81981519507187,8.569815195071868
2012-09-21,8.042607802874745,8.792607802874743,8.819130732375086,8.569130732375086
2012-09-24,7.960965092402464,8.766570841889116,8.912197125256673,8.6019575633128
2012-09-25,7.962689938398358,8.768952772073922,8.911868583162217,8.60091718001369
2012-09-26,8.05287474332649,8.802874743326488,8.911540041067763,8.599876796714579
2012-09-27,7.966139630390145,8.773716632443533,8.815023956194388,8.565023956194388
2012-09-28,7.871321013004792,8.742642026009582,8.814339493497606,8.564339493497604
2012-10-01,7.875427789185489,8.75085557837098,8.722183436002737,8.532388774811773
2012-10-02,7.876796714579055,8.753593429158112,8.7211704312115,8.532032854209445
2012-10-03,7.878165639972622,8.756331279945243,8.81091718001369,8.56091718001369
2012-10-04,7.879534565366188,8.759069130732376,8.719144421629021,8.531321013004792
2012-10-05,7.880903490759754,8.761806981519507,8.718131416837783,8.530965092402464
2012-10-08,7.885010266940452,8.770020533880905,8.715092402464066,8.529897330595482
2012-10-09,7.886379192334018,8.772758384668036,8.80681040383299,8.55681040383299
2012-10-10,7.887748117727583,8.775496235455167,8.806125941136209,8.556125941136207
2012-10-11,7.833675564681725,8.7782340862423,9.0,8.61088295687885
2012-10-15,7.841889117043121,8.789185489390828,8.905297741273102,8.580109514031486
2012-10-16,7.84394250513347,8.79192334017796,8.904969199178645,8.579069130732375
2012-10-17,7.84599589322382,8.794661190965092,8.801334702258728,8.551334702258726
2012-10-18,7.752361396303902,8.773086926762492,8.800650239561943,8.550650239561945
2012-10-19,7.850102669404517,8.800136892539356,8.799965776865161,8.549965776865161
2012-10-22,7.759260780287475,8.785352498288843,8.797912388774812,8.547912388774812
2012-10-23,7.760985626283367,8.78841889117043,8.797227926078028,8.547227926078028
2012-10-24,7.762710472279261,8.79148528405202,8.796543463381246,8.546543463381246
2012-10-25,7.764435318275154,8.794551676933606,8.795859000684462,8.545859000684462
2012-10-26,7.659650924024641,8.774127310061601,8.79517453798768,8.54517453798768
2012-10-29,7.6637577002053385,8.577515400410677,8.75,8.543121149897331
2012-10-30,7.665126625598905,8.688186173853525,8.772067077344285,8.542436687200547
2012-10-31,7.566536618754278,8.771197809719371,8.791752224503766,8.541752224503764
2012-11-01,7.567577002053388,8.774948665297742,8.791067761806982,8.541067761806982
2012-11-05,7.360068446269678,8.539952087611224,8.648398357289528,8.519931553730322
2012-11-06,7.360424366872006,8.543702943189597,8.648069815195074,8.519575633127996
2012-11-07,7.25,8.5282340862423,8.75,8.536960985626283
2012-11-08,7.25,8.532340862422998,8.75,8.5362765229295
2012-11-09,7.249999999999999,8.536447638603697,8.75,8.535592060232718
2012-11-12,7.25,8.54876796714579,8.75,8.533538672142368
2012-11-13,7.25,8.55287474332649,8.75,8.532854209445585
2012-11-14,7.250000000000001,8.556981519507186,8.863271731690624,8.54889801505818
2012-11-16,7.25,8.784394250513346,8.894784394250514,8.54681724845996
2012-11-19,7.25,8.798767967145789,9.0,8.557494866529774
2012-11-20,7.25,8.697029431895963,8.88,8.54265571526352
2012-11-21,7.25,8.808350444900752,9.0,8.554757015742641
2012-11-22,7.249999999999999,8.705954825462014,8.987186858316221,8.553388090349076
2012-11-23,7.25,8.710417522245038,8.987515400410677,8.55201916495551
2012-11-26,7.25,8.83230663928816,9.0,8.547912388774812
2012-11-27,7.25,8.72826830937714,8.9888295687885,8.546543463381246
2012-11-28,7.25,8.61447638603696,8.97741273100616,8.54517453798768
2012-11-29,,8.618583162217659,8.978097193702942,8.543805612594113
2012-11-30,,8.622689938398358,8.978781656399725,8.542436687200547
2012-12-03,,8.524209445585216,8.971635865845313,8.53832991101985
2012-12-04,,8.63911704312115,8.870390143737167,8.528090349075976
2012-12-05,,8.5317659137577,8.862203969883643,8.527049965776865
2012-12-06,,8.414442162902121,8.732888432580424,8.517111567419576
2012-12-07,,8.417864476386038,8.733572895277208,8.516427104722792
2012-12-10,,8.428131416837783,8.858151950718687,8.521848049281315
2012-12-11,,8.431553730321697,8.859192334017797,8.520807665982204
2012-12-12,,8.434976043805612,8.860232717316906,8.519767282683093
2012-12-13,,8.438398357289529,8.861273100616017,8.518726899383985
2012-12-14,,8.441820670773442,8.862313483915127,8.517686516084874
2012-12-17,,8.211670088980151,8.730835044490076,8.509582477754963
2012-12-18,,8.214407939767282,8.73220396988364,8.50889801505818
2012-12-19,,8.217145790554415,8.617515400410678,8.504271047227926
2012-12-20,,8.219883641341548,8.61855578370979,8.5039151266256
2012-12-21,,8.22262149212868,8.73631074606434,8.50684462696783
2012-12-24,,8.230835044490076,8.495208761122518,8.5
2012-12-26,,8.236310746064339,8.496577686516085,8.5
2012-12-27,,8.239048596851472,8.497262149212867,8.5
2012-12-28,,8.241786447638605,8.49794661190965,8.5
2012-12-31,,8.25,8.63,8.5
2013-01-02,7.256160164271048,8.251540041067761,8.5,8.49464065708419
2013-01-03,7.258898015058179,8.252224503764545,8.5,8.49110198494182
2013-01-04,7.261635865845311,8.252908966461328,8.5,8.488364134154688
2013-01-07,7.269849418206707,8.259924709103354,8.745037645448322,8.485112936344969
2013-01-08,7.272587268993839,8.261293634496921,8.744353182751539,8.477412731006162
2013-01-09,7.275325119780972,8.262662559890487,8.743668720054757,8.477967145790554
2013-01-10,7.278062970568104,8.26066392881588,8.626351813826146,8.478952772073923
2013-01-11,7.2808008213552355,8.265400410677618,8.742299794661191,8.476899383983572
2013-01-14,7.289014373716633,8.259753593429158,8.5,8.460985626283367
2013-01-15,7.291752224503765,8.260438056125942,8.5,8.458247775496234
2013-01-16,7.294490075290897,8.261122518822724,8.5,8.455509924709103
2013-01-17,7.297227926078029,8.26794661190965,8.623860369609856,8.46457905544148
2013-01-18,7.299965776865161,8.26249144421629,8.5,8.46252566735113
2013-01-21,7.308179329226557,8.264544832306639,8.48545516769336,8.220910335386721
2013-01-22,7.303607118412047,8.152539356605065,8.469541409993155,7.984770704996578
2013-01-23,7.306016427104723,8.153552361396304,8.468172484599588,7.984086242299795
2013-01-24,7.3084257357974,8.154565366187544,8.466803559206024,7.983401779603012
2013-01-25,7.319130732375085,8.267282683093772,8.465434633812457,7.982717316906228
2013-01-28,7.3273442847364825,8.26933607118412,8.461327857631758,7.980663928815879
2013-01-29,7.3300821355236145,8.270020533880903,8.459958932238193,7.979979466119096
2013-01-30,7.332819986310746,8.270704996577686,8.469356605065023,8.098528405201916
2013-01-31,7.335557837097878,8.27138945927447,8.47861054072553,8.218343600273785
2013-02-01,7.338295687885011,8.272073921971252,8.477926078028748,8.217330595482546
2013-02-04,7.346509240246406,8.274127310061601,8.475872689938399,8.225872689938399
2013-02-05,7.349247091033539,8.274811772758385,8.475188227241615,8.225188227241615
2013-02-06,7.351984941820671,8.275496235455167,8.487761806981519,8.341245722108145
2013-02-07,7.354722792607803,8.27618069815195,8.487433264887065,8.340205338809035
2013-02-08,7.357460643394935,8.276865160848734,8.5,8.446269678302532
2013-02-13,7.371149897330596,8.280287474332649,8.48546201232033,8.333963039014375
2013-02-14,7.373887748117728,8.280971937029431,8.5,8.438056125941136
2013-02-15,7.37662559890486,8.281656399726215,8.5,8.43668720054757
2013-02-18,7.384839151266256,8.283709787816564,8.5,8.450109514031485
2013-02-19,7.387577002053388,8.284394250513348,8.5,8.465605749486652
2013-02-20,7.39031485284052,8.28507871321013,8.5,8.46492128678987
2013-02-21,7.393052703627652,8.285763175906913,8.5,8.464236824093087
2013-02-22,7.395790554414784,8.286447638603697,8.5,8.427104722792608
2013-02-25,7.404004106776181,8.288501026694044,8.5,8.42299794661191
2013-02-26,7.406741957563312,8.289185489390828,8.5,8.421629021218344
2013-02-27,7.409479808350445,8.289869952087612,8.460130047912388,8.21013004791239
2013-02-28,7.412217659137577,8.290554414784394,8.5,8.418891170431213
2013-03-01,7.4149555099247095,8.291238877481177,8.5,8.417522245037645
2013-03-04,7.423169062286106,8.293292265571527,8.456707734428473,8.206707734428473
2013-03-05,7.425906913073238,8.293976728268309,8.478891170431211,8.292046543463382
2013-03-06,7.42864476386037,8.294661190965092,8.478562628336757,8.290677618069816
2013-03-07,7.431382614647502,8.295345653661876,8.5,8.409308692676248
2013-03-08,8.046030116358658,8.296030116358658,8.5,8.407939767282684
2013-03-11,8.096167008898014,8.5,8.476919917864477,8.30691307323751
2013-03-12,8.29876796714579,8.5,8.5,8.402464065708418
2013-03-13,8.299452429842574,8.5,8.5,8.401095140314853
2013-03-14,8.300136892539356,8.5,8.5,8.399726214921287
2013-03-15,8.300821355236138,8.5,8.5,8.39835728952772
2013-03-18,8.5,8.5,8.5,8.394250513347021
2013-03-19,8.5,8.5,8.5,8.392881587953458
2013-03-20,8.5,8.554243668720055,8.695756331279945,8.445756331279945
2013-03-21,8.5,8.554928131416839,8.695071868583163,8.5
2013-03-22,8.5,8.55561259411362,8.69438740588638,8.5
2013-03-25,8.5,8.55766598220397,8.69233401779603,8.5
2013-03-26,8.530342231348392,8.658008213552362,8.691649555099247,8.5
2013-03-27,8.5,8.559034907597535,8.690965092402465,8.5
2013-03-28,8.5,8.559719370294319,8.690280629705681,8.5
2013-04-01,8.5,8.56245722108145,8.687542778918548,8.470020533880904
2013-04-02,8.5,8.563141683778234,8.686858316221766,8.469691991786448
2013-04-03,8.5,8.563826146475018,8.686173853524984,8.469363449691992
2013-04-04,8.5,8.564510609171801,8.6854893908282,8.5
2013-04-05,8.5,8.565195071868583,8.684804928131417,8.5
2013-04-08,8.5,8.567248459958932,8.682751540041068,8.5
2013-04-09,8.5,8.567932922655714,8.682067077344286,8.5
2013-04-10,8.5,8.5686173853525,8.681382614647502,8.5
2013-04-11,8.5,8.569301848049282,8.680698151950718,8.5
2013-04-12,8.5,8.569986310746064,8.680013689253936,8.5
2013-04-15,8.5,8.572039698836413,8.677960301163587,8.5
2013-04-16,8.5,8.572724161533197,8.677275838466803,8.5
